images,url,image_urls,title
"[{'url': 'http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58', 'path': 'full/dog-cat-person.png.jpg', 'checksum': '0c456ea071836847b78eb4033dc0837b'}]",//files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,dog-cat-person.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.png.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
"[{'url': 'http://files.explosm.net/comics/Kris/messages.png?t=C11A78', 'path': 'full/messages.png.jpg', 'checksum': 'a9a0090d5722c13bc25572b3f5bbce65'}]",//files.explosm.net/comics/Kris/messages.png?t=C11A78,http://files.explosm.net/comics/Kris/messages.png?t=C11A78,messages.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.png.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.png.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E', 'path': 'full/phonebuzz1.png.jpg', 'checksum': '78cd3574e357073230387800aec2fd21'}]",//files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,phonebuzz1.png
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.png.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Dave/island1.png?t=57B742', 'path': 'full/island1.png.jpg', 'checksum': '1b7c39c104f5718b9595004d1f53efae'}]",//files.explosm.net/comics/Dave/island1.png?t=57B742,http://files.explosm.net/comics/Dave/island1.png?t=57B742,island1.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.png.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Kris/personality.png?t=ED37A1', 'path': 'full/personality.png.jpg', 'checksum': 'd539cf524b65c90280e7a88ee087a8ee'}]",//files.explosm.net/comics/Kris/personality.png?t=ED37A1,http://files.explosm.net/comics/Kris/personality.png?t=ED37A1,personality.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.png.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
"[{'url': 'http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744', 'path': 'full/lifeadvice1.png.jpg', 'checksum': '2ecff620d7a260a0a33d738ef1a7e756'}]",//files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,lifeadvice1.png
"[{'url': 'http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568', 'path': 'full/housekeeping.png.jpg', 'checksum': '1ca109f25f9648ac02a379d2e9012d6d'}]",//files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,housekeeping.png
"[{'url': 'http://files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58', 'path': 'full/Killgore_Thumbnail_728x410.png.jpg', 'checksum': '73daf89931e21808d149d565e2d468a0'}]",//files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58,http://files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58,Killgore_Thumbnail_728x410.png
"[{'url': 'http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A', 'path': 'full/before-and-after.png.jpg', 'checksum': 'b5234d0efa54795da86e5c29e1741172'}]",//files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,before-and-after.png
"[{'url': 'http://files.explosm.net/comics/Rob/window2.png?t=8E390E', 'path': 'full/window2.png.jpg', 'checksum': 'd4e8a94ef04b93cbc2b3760e8e7c4c0e'}]",//files.explosm.net/comics/Rob/window2.png?t=8E390E,http://files.explosm.net/comics/Rob/window2.png?t=8E390E,window2.png
"[{'url': 'http://files.explosm.net/comics/Kris/sweetheart.png?t=AFF148', 'path': 'full/sweetheart.png.jpg', 'checksum': '798e5aba8c738a99ea19ce6a5fbab395'}]",//files.explosm.net/comics/Kris/sweetheart.png?t=AFF148,http://files.explosm.net/comics/Kris/sweetheart.png?t=AFF148,sweetheart.png
"[{'url': 'http://files.explosm.net/comics/Dave/thepeanus.png?t=2E6309', 'path': 'full/thepeanus.png.jpg', 'checksum': '506b5b0d72c76a06769383849a6335f4'}]",//files.explosm.net/comics/Dave/thepeanus.png?t=2E6309,http://files.explosm.net/comics/Dave/thepeanus.png?t=2E6309,thepeanus.png
"[{'url': 'http://files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2', 'path': 'full/taste-buds2.png.jpg', 'checksum': '5c62cb9aa3460e16adee7d216a631c16'}]",//files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2,http://files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2,taste-buds2.png
images,url,image_urls,title
"[{'url': 'http://files.explosm.net/comics/Kris/personality.png?t=ED37A1', 'path': 'full/personality.jpg', 'checksum': 'd539cf524b65c90280e7a88ee087a8ee'}]",//files.explosm.net/comics/Kris/personality.png?t=ED37A1,http://files.explosm.net/comics/Kris/personality.png?t=ED37A1,personality.png
"[{'url': 'http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568', 'path': 'full/housekeeping.jpg', 'checksum': '1ca109f25f9648ac02a379d2e9012d6d'}]",//files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,housekeeping.png
"[{'url': 'http://files.explosm.net/comics/Kris/messages.png?t=C11A78', 'path': 'full/messages.jpg', 'checksum': 'a9a0090d5722c13bc25572b3f5bbce65'}]",//files.explosm.net/comics/Kris/messages.png?t=C11A78,http://files.explosm.net/comics/Kris/messages.png?t=C11A78,messages.png
"[{'url': 'http://files.explosm.net/comics/Dave/island1.png?t=57B742', 'path': 'full/island1.jpg', 'checksum': '1b7c39c104f5718b9595004d1f53efae'}]",//files.explosm.net/comics/Dave/island1.png?t=57B742,http://files.explosm.net/comics/Dave/island1.png?t=57B742,island1.png
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744', 'path': 'full/lifeadvice1.jpg', 'checksum': '2ecff620d7a260a0a33d738ef1a7e756'}]",//files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,lifeadvice1.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58', 'path': 'full/dog-cat-person.jpg', 'checksum': '0c456ea071836847b78eb4033dc0837b'}]",//files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,dog-cat-person.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Kris/messages.png?t=C11A78', 'path': 'full/messages.jpg', 'checksum': 'a9a0090d5722c13bc25572b3f5bbce65'}]",//files.explosm.net/comics/Kris/messages.png?t=C11A78,http://files.explosm.net/comics/Kris/messages.png?t=C11A78,messages.png
"[{'url': 'http://files.explosm.net/comics/Kris/personality.png?t=ED37A1', 'path': 'full/personality.jpg', 'checksum': 'd539cf524b65c90280e7a88ee087a8ee'}]",//files.explosm.net/comics/Kris/personality.png?t=ED37A1,http://files.explosm.net/comics/Kris/personality.png?t=ED37A1,personality.png
"[{'url': 'http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568', 'path': 'full/housekeeping.jpg', 'checksum': '1ca109f25f9648ac02a379d2e9012d6d'}]",//files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,housekeeping.png
"[{'url': 'http://files.explosm.net/comics/Dave/island1.png?t=57B742', 'path': 'full/island1.jpg', 'checksum': '1b7c39c104f5718b9595004d1f53efae'}]",//files.explosm.net/comics/Dave/island1.png?t=57B742,http://files.explosm.net/comics/Dave/island1.png?t=57B742,island1.png
"[{'url': 'http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A', 'path': 'full/before-and-after.jpg', 'checksum': 'b5234d0efa54795da86e5c29e1741172'}]",//files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,before-and-after.png
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E', 'path': 'full/phonebuzz1.jpg', 'checksum': '78cd3574e357073230387800aec2fd21'}]",//files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,phonebuzz1.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
images,url,image_urls,title
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Kris/personality.png?t=ED37A1', 'path': 'full/personality.jpg', 'checksum': 'd539cf524b65c90280e7a88ee087a8ee'}]",//files.explosm.net/comics/Kris/personality.png?t=ED37A1,http://files.explosm.net/comics/Kris/personality.png?t=ED37A1,personality.png
"[{'url': 'http://files.explosm.net/comics/Kris/messages.png?t=C11A78', 'path': 'full/messages.jpg', 'checksum': 'a9a0090d5722c13bc25572b3f5bbce65'}]",//files.explosm.net/comics/Kris/messages.png?t=C11A78,http://files.explosm.net/comics/Kris/messages.png?t=C11A78,messages.png
"[{'url': 'http://files.explosm.net/comics/Dave/island1.png?t=57B742', 'path': 'full/island1.jpg', 'checksum': '1b7c39c104f5718b9595004d1f53efae'}]",//files.explosm.net/comics/Dave/island1.png?t=57B742,http://files.explosm.net/comics/Dave/island1.png?t=57B742,island1.png
"[{'url': 'http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568', 'path': 'full/housekeeping.jpg', 'checksum': '1ca109f25f9648ac02a379d2e9012d6d'}]",//files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,housekeeping.png
"[{'url': 'http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744', 'path': 'full/lifeadvice1.jpg', 'checksum': '2ecff620d7a260a0a33d738ef1a7e756'}]",//files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,http://files.explosm.net/comics/Dave/lifeadvice1.png?t=402744,lifeadvice1.png
"[{'url': 'http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58', 'path': 'full/dog-cat-person.jpg', 'checksum': '0c456ea071836847b78eb4033dc0837b'}]",//files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,http://files.explosm.net/comics/Rob/dog-cat-person.png?t=501A58,dog-cat-person.png
"[{'url': 'http://files.explosm.net/comics/Kris/personality.png?t=ED37A1', 'path': 'full/personality.jpg', 'checksum': 'd539cf524b65c90280e7a88ee087a8ee'}]",//files.explosm.net/comics/Kris/personality.png?t=ED37A1,http://files.explosm.net/comics/Kris/personality.png?t=ED37A1,personality.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
"[{'url': 'http://files.explosm.net/comics/Kris/messages.png?t=C11A78', 'path': 'full/messages.jpg', 'checksum': 'a9a0090d5722c13bc25572b3f5bbce65'}]",//files.explosm.net/comics/Kris/messages.png?t=C11A78,http://files.explosm.net/comics/Kris/messages.png?t=C11A78,messages.png
"[{'url': 'http://files.explosm.net/comics/Rob/pokemon.png?t=219579', 'path': 'full/pokemon.jpg', 'checksum': '8613babecec58b73a8aa37e0d07584aa'}]",//files.explosm.net/comics/Rob/pokemon.png?t=219579,http://files.explosm.net/comics/Rob/pokemon.png?t=219579,pokemon.png
"[{'url': 'http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D', 'path': 'full/fitbit.jpg', 'checksum': 'faa237c9d87635a5e351b486c5c02ca6'}]",//files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,http://files.explosm.net/comics/Rob/fitbit.png?t=BF9E0D,fitbit.png
"[{'url': 'http://files.explosm.net/comics/Dave/island1.png?t=57B742', 'path': 'full/island1.jpg', 'checksum': '1b7c39c104f5718b9595004d1f53efae'}]",//files.explosm.net/comics/Dave/island1.png?t=57B742,http://files.explosm.net/comics/Dave/island1.png?t=57B742,island1.png
"[{'url': 'http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012', 'path': 'full/asoulsuckingaddiction.jpg', 'checksum': '0e84c3f41ad4f17bb8c1737d8ef9ebce'}]",//files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,http://files.explosm.net/comics/Dave/asoulsuckingaddiction.png?t=04B012,asoulsuckingaddiction.png
"[{'url': 'http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A', 'path': 'full/before-and-after.jpg', 'checksum': 'b5234d0efa54795da86e5c29e1741172'}]",//files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,http://files.explosm.net/comics/Rob/before-and-after.png?t=D9659A,before-and-after.png
"[{'url': 'http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568', 'path': 'full/housekeeping.jpg', 'checksum': '1ca109f25f9648ac02a379d2e9012d6d'}]",//files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,http://files.explosm.net/comics/Kris/housekeeping.png?t=AE1568,housekeeping.png
"[{'url': 'http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E', 'path': 'full/phonebuzz1.jpg', 'checksum': '78cd3574e357073230387800aec2fd21'}]",//files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,http://files.explosm.net/comics/Dave/phonebuzz1.png?t=8EEB2E,phonebuzz1.png
"[{'url': 'http://files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58', 'path': 'full/Killgore_Thumbnail_728x410.jpg', 'checksum': '73daf89931e21808d149d565e2d468a0'}]",//files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58,http://files.explosm.net/comics/Dave/Killgore_Thumbnail_728x410.png?t=9FBB58,Killgore_Thumbnail_728x410.png
"[{'url': 'http://files.explosm.net/comics/Rob/window2.png?t=8E390E', 'path': 'full/window2.jpg', 'checksum': 'd4e8a94ef04b93cbc2b3760e8e7c4c0e'}]",//files.explosm.net/comics/Rob/window2.png?t=8E390E,http://files.explosm.net/comics/Rob/window2.png?t=8E390E,window2.png
"[{'url': 'http://files.explosm.net/comics/Kris/sweetheart.png?t=AFF148', 'path': 'full/sweetheart.jpg', 'checksum': '798e5aba8c738a99ea19ce6a5fbab395'}]",//files.explosm.net/comics/Kris/sweetheart.png?t=AFF148,http://files.explosm.net/comics/Kris/sweetheart.png?t=AFF148,sweetheart.png
"[{'url': 'http://files.explosm.net/comics/Dave/thepeanus.png?t=2E6309', 'path': 'full/thepeanus.jpg', 'checksum': '506b5b0d72c76a06769383849a6335f4'}]",//files.explosm.net/comics/Dave/thepeanus.png?t=2E6309,http://files.explosm.net/comics/Dave/thepeanus.png?t=2E6309,thepeanus.png
"[{'url': 'http://files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2', 'path': 'full/taste-buds2.jpg', 'checksum': '5c62cb9aa3460e16adee7d216a631c16'}]",//files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2,http://files.explosm.net/comics/Rob/taste-buds2.png?t=268DF2,taste-buds2.png
"[{'url': 'http://files.explosm.net/comics/Kris/eye.png?t=E5582E', 'path': 'full/eye.jpg', 'checksum': '1ff060539c2e42dbce77321093ddd960'}]",//files.explosm.net/comics/Kris/eye.png?t=E5582E,http://files.explosm.net/comics/Kris/eye.png?t=E5582E,eye.png
"[{'url': 'http://files.explosm.net/comics/Dave/wedgieboard.png?t=F7B3F5', 'path': 'full/wedgieboard.jpg', 'checksum': '4e79c69375f2e1d421534b1d157f7775'}]",//files.explosm.net/comics/Dave/wedgieboard.png?t=F7B3F5,http://files.explosm.net/comics/Dave/wedgieboard.png?t=F7B3F5,wedgieboard.png
"[{'url': 'http://files.explosm.net/comics/Dave/RudyItsABitchAssLife_Thumbnail_728x410.png?t=3E9AB6', 'path': 'full/RudyItsABitchAssLife_Thumbnail_728x410.jpg', 'checksum': '66a94b45bac29fb398abd900767d235f'}]",//files.explosm.net/comics/Dave/RudyItsABitchAssLife_Thumbnail_728x410.png?t=3E9AB6,http://files.explosm.net/comics/Dave/RudyItsABitchAssLife_Thumbnail_728x410.png?t=3E9AB6,RudyItsABitchAssLife_Thumbnail_728x410.png
"[{'url': 'http://files.explosm.net/comics/Rob/calendar-factory.png?t=9B1368', 'path': 'full/calendar-factory.jpg', 'checksum': '339b43676755ee03a6e2ba4038701516'}]",//files.explosm.net/comics/Rob/calendar-factory.png?t=9B1368,http://files.explosm.net/comics/Rob/calendar-factory.png?t=9B1368,calendar-factory.png
"[{'url': 'http://files.explosm.net/comics/Kris/friend.png?t=975136', 'path': 'full/friend.jpg', 'checksum': '675758c095ebb0fadd54bba7c509f939'}]",//files.explosm.net/comics/Kris/friend.png?t=975136,http://files.explosm.net/comics/Kris/friend.png?t=975136,friend.png
"[{'url': 'http://files.explosm.net/comics/Dave/zoom.png?t=391897', 'path': 'full/zoom.jpg', 'checksum': '5d52a753b1c4f7746099193ad473ecf1'}]",//files.explosm.net/comics/Dave/zoom.png?t=391897,http://files.explosm.net/comics/Dave/zoom.png?t=391897,zoom.png
"[{'url': 'http://files.explosm.net/comics/Rob/phone-jizz.png?t=C2CD6B', 'path': 'full/phone-jizz.jpg', 'checksum': '84f35704fec46eb379addad29cb9a1ea'}]",//files.explosm.net/comics/Rob/phone-jizz.png?t=C2CD6B,http://files.explosm.net/comics/Rob/phone-jizz.png?t=C2CD6B,phone-jizz.png
"[{'url': 'http://files.explosm.net/comics/Kris/urinate.png?t=ACB60C', 'path': 'full/urinate.jpg', 'checksum': '9ec61367a4fcbb4bf6be85b99d484733'}]",//files.explosm.net/comics/Kris/urinate.png?t=ACB60C,http://files.explosm.net/comics/Kris/urinate.png?t=ACB60C,urinate.png
"[{'url': 'http://files.explosm.net/comics/Dave/voodoocouple.png?t=BD07B3', 'path': 'full/voodoocouple.jpg', 'checksum': 'e8cad90352d40d18cd78022fa52b6238'}]",//files.explosm.net/comics/Dave/voodoocouple.png?t=BD07B3,http://files.explosm.net/comics/Dave/voodoocouple.png?t=BD07B3,voodoocouple.png
"[{'url': 'http://files.explosm.net/comics/Rob/tell-you.png?t=A201F9', 'path': 'full/tell-you.jpg', 'checksum': 'b5dfefbbbaebdf57584443ecf17b3be4'}]",//files.explosm.net/comics/Rob/tell-you.png?t=A201F9,http://files.explosm.net/comics/Rob/tell-you.png?t=A201F9,tell-you.png
"[{'url': 'http://files.explosm.net/comics/Kris/rewarding.png?t=3BE74A', 'path': 'full/rewarding.jpg', 'checksum': '9fe4b4a399640bfc804230e23858a745'}]",//files.explosm.net/comics/Kris/rewarding.png?t=3BE74A,http://files.explosm.net/comics/Kris/rewarding.png?t=3BE74A,rewarding.png
"[{'url': 'http://files.explosm.net/comics/Dave/attttisue.png?t=C7C79C', 'path': 'full/attttisue.jpg', 'checksum': '99a669f4ecfb4cc545d60e0a9a4da653'}]",//files.explosm.net/comics/Dave/attttisue.png?t=C7C79C,http://files.explosm.net/comics/Dave/attttisue.png?t=C7C79C,attttisue.png
"[{'url': 'http://files.explosm.net/comics/Rob/donttalk.png?t=6A4D07', 'path': 'full/donttalk.jpg', 'checksum': '4ea08c4c77e5dee3a0444cb09bbc03ba'}]",//files.explosm.net/comics/Rob/donttalk.png?t=6A4D07,http://files.explosm.net/comics/Rob/donttalk.png?t=6A4D07,donttalk.png
"[{'url': 'http://files.explosm.net/comics/Kris/strength.png?t=F0E73B', 'path': 'full/strength.jpg', 'checksum': '78c5c30c4d4538644b67a02f4ac7d1ec'}]",//files.explosm.net/comics/Kris/strength.png?t=F0E73B,http://files.explosm.net/comics/Kris/strength.png?t=F0E73B,strength.png
"[{'url': 'http://files.explosm.net/comics/Dave/sush.png?t=AE6860', 'path': 'full/sush.jpg', 'checksum': 'db2675894442611bd9b68e0a639819c5'}]",//files.explosm.net/comics/Dave/sush.png?t=AE6860,http://files.explosm.net/comics/Dave/sush.png?t=AE6860,sush.png
"[{'url': 'http://files.explosm.net/comics/Rob/stoning.png?t=2BFEEC', 'path': 'full/stoning.jpg', 'checksum': '8df0e9a69088ddad2c188a7e34347f6a'}]",//files.explosm.net/comics/Rob/stoning.png?t=2BFEEC,http://files.explosm.net/comics/Rob/stoning.png?t=2BFEEC,stoning.png
"[{'url': 'http://files.explosm.net/comics/Kris/allergic.png?t=285A62', 'path': 'full/allergic.jpg', 'checksum': '0f01ea97766c635bbb99d1f99fc92596'}]",//files.explosm.net/comics/Kris/allergic.png?t=285A62,http://files.explosm.net/comics/Kris/allergic.png?t=285A62,allergic.png
"[{'url': 'http://files.explosm.net/comics/Dave/myfinestscreation.png?t=10BA74', 'path': 'full/myfinestscreation.jpg', 'checksum': 'de67ba42a3ca0fcf4f840b0f0f00f479'}]",//files.explosm.net/comics/Dave/myfinestscreation.png?t=10BA74,http://files.explosm.net/comics/Dave/myfinestscreation.png?t=10BA74,myfinestscreation.png
"[{'url': 'http://files.explosm.net/comics/Dave/inserthere.png?t=0347DE', 'path': 'full/inserthere.jpg', 'checksum': '3a9edcfd3770e8ad2fa425a14b5bae81'}]",//files.explosm.net/comics/Dave/inserthere.png?t=0347DE,http://files.explosm.net/comics/Dave/inserthere.png?t=0347DE,inserthere.png
"[{'url': 'http://files.explosm.net/comics/Rob/dank.png?t=156D8D', 'path': 'full/dank.jpg', 'checksum': 'c1ea81acf4f603eabb7b1fdceec6330f'}]",//files.explosm.net/comics/Rob/dank.png?t=156D8D,http://files.explosm.net/comics/Rob/dank.png?t=156D8D,dank.png
"[{'url': 'http://files.explosm.net/comics/Rob/abuse.png?t=3520E7', 'path': 'full/abuse.jpg', 'checksum': 'a072f6a926ffa86c5285084ed1704adb'}]",//files.explosm.net/comics/Rob/abuse.png?t=3520E7,http://files.explosm.net/comics/Rob/abuse.png?t=3520E7,abuse.png
"[{'url': 'http://files.explosm.net/comics/Kris/sideeffects.png?t=81BABE', 'path': 'full/sideeffects.jpg', 'checksum': '358de3a473f169497149d0adc4dabb74'}]",//files.explosm.net/comics/Kris/sideeffects.png?t=81BABE,http://files.explosm.net/comics/Kris/sideeffects.png?t=81BABE,sideeffects.png
"[{'url': 'http://files.explosm.net/comics/Dave/bloodtest1.png?t=FD4007', 'path': 'full/bloodtest1.jpg', 'checksum': 'cdc2dfd7b81aab97c7e3422e960178cf'}]",//files.explosm.net/comics/Dave/bloodtest1.png?t=FD4007,http://files.explosm.net/comics/Dave/bloodtest1.png?t=FD4007,bloodtest1.png
"[{'url': 'http://files.explosm.net/comics/Rob/norway.png?t=465D5A', 'path': 'full/norway.jpg', 'checksum': 'ef8ef71ee58acae3472b599762f716a9'}]",//files.explosm.net/comics/Rob/norway.png?t=465D5A,http://files.explosm.net/comics/Rob/norway.png?t=465D5A,norway.png
"[{'url': 'http://files.explosm.net/comics/Kris/deep.png?t=9A11CE', 'path': 'full/deep.jpg', 'checksum': 'cfc97eb95c8de667b2ac37834509f0ad'}]",//files.explosm.net/comics/Kris/deep.png?t=9A11CE,http://files.explosm.net/comics/Kris/deep.png?t=9A11CE,deep.png
